Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715196271918
Timestamp end: 1715197172699

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      396.9   292.2   148.8   195.9   211.0   350.7   441.7   485.0   513.6   548.5   599.7   733.6  1074.6  2063.9 12453.3  25734.4    25710
read      396.6   362.1   137.8   197.9   214.6   348.5   421.5   463.5   495.1   533.5   585.9   687.4  1108.5  3997.7 14297.2  80128.4    79937
read      375.3   613.2   148.8   211.5   231.1   338.5   370.0   387.8   399.7   416.3   436.2   477.3   970.1  7480.6 32144.8   7259.8     7271
read      376.4   254.5   137.8   197.7   213.3   339.8   410.7   452.0   481.5   517.4   566.5   643.7   860.8  2341.2 10536.1  85646.8    85861
read      391.6   308.1   148.8   201.6   218.7   351.1   423.5   464.8   495.5   533.1   584.3   669.9   929.1  2997.5  9441.5  91548.6    91467
read      379.5   302.5   148.8   195.6   210.6   339.9   413.5   455.4   486.1   523.4   572.0   645.5   851.8  3754.0 11921.1  72429.0    72217
read      373.0   269.2   148.8   194.7   209.0   335.9   420.2   467.1   497.6   530.4   568.5   622.3   759.4  2451.0 11494.9  31144.0    31080
read      378.3   293.2   148.8   196.7   211.9   339.9   412.7   454.5   484.9   521.8   570.9   650.2   877.0  2237.5 12622.1  76912.0    76878
read      373.3   216.6   148.8   196.3   211.8   337.4   408.5   449.7   479.1   515.0   564.0   640.3   868.2  2002.9  8249.0  84600.4    84584
read      374.4   510.6   148.8   199.8   214.2   355.1   402.6   427.2   443.3   460.5   482.0   515.1   690.4  7008.9 30473.6  12511.6    12492
read      377.7   201.1   148.8   196.5   211.4   345.1   419.3   462.4   494.4   532.4   579.9   649.5   826.9  1878.3  7575.1  57098.0    57106
read      397.4   409.3   137.8   203.9   221.2   353.5   423.5   463.9   494.5   532.3   583.6   671.8   951.0  4756.7 14129.1  96064.4    96245
read      385.4   565.3   160.7   210.2   231.0   339.8   376.1   398.3   416.5   438.7   469.3   526.8  1388.3  9739.8 18715.4   6746.0     6791
read      923.9   816.8   148.8   255.3   291.3   552.5  1314.5  1537.9  1644.5  1735.8  1837.1  2007.8  2907.9  7482.7 22417.8  90405.4    90728
read      512.8  1238.5   148.8   203.3   221.8   321.0   363.8   394.9   424.8   479.2   640.2  1347.6  3838.5 18075.6 37114.3   5170.0     5151
read      373.7   260.6   148.8   195.1   210.5   338.0   409.9   452.2   482.0   517.9   567.2   641.9   829.6  2118.3  8081.2  82499.0    82969
read      375.7   223.7   148.8   195.9   210.9   342.6   417.3   461.9   494.3   531.5   577.0   640.4   800.7  1600.9  8858.7  42637.4    42635
read      385.4   311.1   148.8   203.8   221.3   351.2   418.8   458.2   487.7   523.7   572.7   651.3   840.5  2638.6 11756.6  99313.6    99337
read      397.6   360.5   148.8   202.5   219.9   353.0   424.3   465.2   496.4   534.9   587.6   680.8  1015.5  3967.9 10061.1  95052.4    95192
read      383.3   244.4   148.8   198.2   213.9   344.4   419.9   462.3   493.3   530.3   580.4   663.4   921.5  2249.3  8684.3  69210.0    69200
read      389.5   357.7   137.8   200.9   216.7   350.1   427.0   470.8   504.2   542.2   590.1   662.8   828.5  3898.9 11009.4  49270.4    49459
