Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1714847584684
Timestamp end: 1714848485267

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      479.0  1415.6   173.5   218.7   244.1   334.7   371.5   394.0   409.7   429.0   457.4   512.5  4057.7 29441.3 36473.9   5204.0     5151
read      549.1   551.7   148.8   214.2   234.2   405.2   494.4   555.6   611.5   706.8  1084.3  1659.6  2153.4  4519.8 15463.7  82691.6    82969
read      516.1   590.4   148.8   204.0   220.5   362.0   495.7   592.8   705.1   877.0  1047.4  1259.4  1665.6  6988.5 30754.6  42726.6    42635
read      451.4   459.0   148.8   218.9   240.1   389.2   463.4   510.4   548.6   599.0   673.9   799.1  1648.1  5028.1 13817.1  99277.0    99337
read      383.9   334.5   148.8   205.2   222.3   346.1   409.2   447.8   476.4   512.3   560.7   639.4   859.1  3961.4 10013.2  95263.0    95192
read      496.9   461.4   148.8   208.9   225.8   363.6   455.2   523.1   582.8   683.0   952.3  1403.4  2106.9  3505.0 12418.5  69197.6    69200
read      410.9   352.8   148.8   202.4   216.7   339.8   420.0   474.4   516.3   562.8   625.2   887.0  1417.0  2524.6  9847.0  49207.6    49459
read      361.5   215.2   148.8   197.2   211.5   327.5   414.0   460.0   486.9   512.8   540.0   577.6   657.8  1891.6  9928.3  29130.8    29055
read      356.4   179.5   148.8   197.4   210.9   325.5   396.1   435.9   467.0   503.3   545.5   598.2   714.3  1441.3  7361.8  64251.4    64324
read      346.3   492.7   173.5   222.0   243.4   318.9   340.4   352.2   361.6   370.9   386.6   411.4   658.6  6211.8 24047.7   5704.2     5705
read      358.4   164.6   148.8   203.5   217.6   331.7   395.6   431.5   458.9   491.8   534.1   594.5   737.8  1197.0  6098.4  84609.8    84816
read      361.6   205.6   148.8   200.0   214.1   338.7   420.1   456.1   477.6   499.1   524.6   557.8   634.0  1911.5  8544.7  23771.2    23714
read      355.2   166.2   148.8   195.2   209.5   329.4   395.1   431.5   459.0   491.7   533.1   594.0   743.5  1364.2  5910.7  73944.0    74116
read      358.5   271.8   148.8   201.3   214.8   343.6   412.6   442.2   460.1   479.2   500.6   532.5   607.8  2008.0 12601.3  19945.0    19948
read      356.6   163.5   148.8   194.2   208.4   333.2   402.0   441.0   469.0   499.9   535.4   585.5   713.5  1137.3  4730.5  44318.2    44213
read      355.9   288.8   148.8   203.2   216.8   341.9   406.2   435.1   453.1   471.0   493.4   523.3   591.4  2449.7 15115.9  19577.6    19454
read      341.3   364.7   160.7   214.8   232.2   324.5   350.3   364.7   373.7   387.1   401.0   428.7   568.2  5117.2 14834.9   7237.4     7190
read      357.6   201.7   148.8   195.2   209.4   332.6   399.6   437.4   466.1   498.5   536.9   589.2   705.6  1308.5  9409.3  47676.8    47657
read      359.6   237.7   148.8   195.1   209.0   329.0   401.1   444.8   476.1   509.9   547.8   595.2   695.5  1520.5  8527.7  44452.4    44399
read      344.8   280.5   160.7   219.5   238.5   332.5   357.8   370.3   380.1   392.3   404.6   432.8   564.6  3986.6 11761.7   6445.6     6481
read      351.9   495.7   160.7   220.4   240.9   326.3   349.6   362.8   371.0   383.2   398.7   428.7   683.2  5947.2 27969.2   5847.8     5807
read      356.5   184.0   148.8   199.7   214.0   330.0   394.8   431.0   458.3   491.3   533.8   594.5   732.9  1066.8  6939.2  82900.2    83137
read      364.1   396.8   160.7   214.2   229.1   351.3   385.5   401.2   413.4   426.8   443.4   469.7   621.7  5100.2 16148.5   9615.2     9580
read      359.8   241.2   148.8   195.2   209.1   325.1   403.8   451.4   483.2   515.6   549.5   592.0   687.8  1568.0  9738.2  37422.6    37385
read      356.4   210.8   148.8   195.2   209.1   323.0   404.9   450.2   478.8   507.5   539.4   581.1   669.9  1725.7  5784.0  33792.2    33706
read      362.6   215.2   148.8   198.2   212.4   326.6   408.3   458.3   489.9   520.8   551.7   590.6   675.9  1665.6 10633.4  35217.2    35204
read      360.7   179.5   148.8   197.6   212.1   333.1   402.2   442.8   473.0   507.8   547.6   598.3   709.3  1349.3  7227.0  50431.2    50438
read      356.7   189.3   148.8   195.9   209.6   324.5   396.9   441.6   475.1   512.0   550.8   595.7   689.6  1145.7  6665.1  48897.4    48878
read      359.6   198.3   148.8   194.1   207.7   322.9   400.7   449.6   485.2   522.8   561.0   606.9   695.4  1617.1  7581.6  42797.6    42682
read      361.0   231.9   148.8   195.8   209.5   325.1   418.2   461.8   487.3   512.2   538.9   576.0   652.7  2017.7  8678.8  27370.0    27416
read      357.7   169.5   148.8   199.1   212.9   328.4   398.1   437.0   467.0   502.7   544.9   603.2   725.2  1142.8  5948.4  64615.6    64424
read      357.2   184.3   148.8   200.9   214.1   326.3   395.5   435.1   466.1   502.7   544.4   598.2   713.3  1240.2  6936.7  64320.0    64364
read      353.7   571.5   160.7   221.2   243.5   321.2   343.8   357.3   366.5   376.6   393.7   423.6   695.1  7698.4 28073.0   5492.4     5481
read      363.6   257.4   148.8   198.8   212.3   335.1   419.9   459.9   483.6   506.5   533.3   570.0   658.8  1957.9 10500.5  26189.4    26227
read      366.1   273.6   148.8   198.3   211.9   334.4   423.6   464.3   489.1   514.1   541.1   580.0   671.1  1945.5 13165.4  26618.6    26586
read      361.7   185.7   148.8   206.5   221.4   333.3   397.8   435.0   462.8   495.5   536.5   595.8   738.7  1346.0  7673.0  86185.6    86286
read      362.9   224.1   148.8   202.7   215.8   333.0   423.1   460.6   483.2   505.4   531.1   565.1   637.6  1908.6 12044.3  24397.8    24452
read      360.2   206.0   148.8   197.1   210.4   324.8   419.0   462.1   487.8   513.2   540.5   577.1   645.3  1880.6  8504.7  26877.2    26832
read      365.1   225.1   148.8   195.8   210.8   339.2   415.0   456.5   483.7   511.5   542.2   586.2   705.6  1545.1 12112.3  29836.2    29795
read      363.2   206.2   148.8   195.9   210.4   334.6   404.4   447.2   478.7   513.9   551.7   604.0   730.5  1441.9  7333.3  46181.4    46224
read      364.0   163.2   148.8   204.2   219.6   336.6   400.6   438.2   466.6   501.1   544.1   609.7   768.6  1167.0  4518.2  84562.8    84587
read      358.4   173.7   148.8   198.5   212.6   329.1   397.3   436.4   467.3   505.0   547.5   602.7   717.5  1313.2  6637.6  63317.2    63389
read      360.9   186.2   148.8   196.0   210.4   330.5   401.2   444.2   476.7   513.9   554.0   604.9   721.5  1301.1  7492.6  46938.2    46953
read      359.3   146.6   148.8   205.2   220.8   334.1   395.3   430.5   457.6   490.0   531.2   590.7   730.4  1294.7  3967.6  90487.4    90536
read      370.9   288.2   148.8   210.2   226.1   363.8   408.5   430.0   445.2   462.0   483.7   516.1   621.7  3862.6 12626.4  12420.0    12508
read      363.6   188.9   148.8   198.5   212.7   331.8   406.6   454.9   486.9   519.5   552.5   595.4   702.4  1464.6  7991.2  38454.8    38491
read      362.4   147.2   148.8   209.9   226.6   340.0   397.4   431.1   456.7   487.2   526.7   587.1   723.7  1015.8  3998.1  97849.4    97806
read      366.8   312.8   160.7   211.7   227.3   358.9   401.1   421.8   434.9   452.3   470.4   504.9   632.9  3861.9 15088.0  11885.6    11813
read      363.2   201.0   148.8   199.2   213.4   330.2   405.9   453.8   486.4   519.8   553.0   596.4   699.8  1380.2  7930.3  39542.2    39665
read      363.6   180.7   148.8   202.2   216.3   333.3   402.4   444.7   477.6   516.2   557.2   609.3   721.0  1277.9  5992.7  53744.4    53571
read      362.9   176.8   148.8   203.2   217.8   333.1   400.7   440.8   471.1   507.6   549.9   608.1   730.9  1283.2  6873.1  63247.0    63215
read      361.6   179.7   148.8   203.0   217.8   333.4   398.7   436.5   466.1   500.9   543.1   605.2   743.6  1302.3  4204.6  78733.2    78767
read      353.3   293.5   160.7   212.5   229.8   345.8   377.1   393.9   404.5   421.0   438.3   470.0   592.4  2986.5 19242.2   8605.6     8615
read      357.6   171.1   148.8   200.9   214.5   329.1   396.4   435.6   466.0   501.2   541.6   597.0   724.4  1062.9  7141.8  67892.8    67903
read      357.3   234.0   160.7   203.6   216.6   353.3   411.8   437.8   453.9   470.0   491.4   518.5   585.7  1932.2  8119.5  16391.6    16398
read      362.0   190.7   148.8   200.1   213.4   329.4   401.6   444.7   477.1   513.6   552.8   607.0   745.0  1488.4  6741.5  53322.6    53434
read      361.4   190.6   148.8   197.8   211.1   325.6   408.9   456.4   488.1   520.5   553.8   597.1   711.9  1479.9  6798.1  38088.8    38068
read      350.8   385.1   160.7   212.0   226.4   339.6   371.1   387.3   397.7   410.4   427.4   454.8   547.3  4218.7 19335.1   9058.0     9130
read      357.2   181.9   148.8   204.7   219.0   326.8   394.2   432.5   462.2   497.1   538.3   591.8   706.4  1210.0  7488.3  69031.6    69227

Total QPS = 49301.1 (44370988 / 900.0s)

Total connections = 64
Misses = 0 (0.0%)
Skipped TXs = 0 (0.0%)

RX 10959634283 bytes :   11.6 MB/s
TX          0 bytes :    0.0 MB/s
Warning! Detected max cpu usage > 95%
CPU Usage Stats (avg/min/max): 99.98%,50.00%,100.00%
