Random waveform, supplied seed
Total number of intervals = 180 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055, 64324, 5705, 84816, 23714, 74116, 19948, 44213, 19454, 7190, 47657, 44399, 6481, 5807, 83137, 9580, 37385, 33706, 35204, 50438, 48878, 42682, 27416, 64424, 64364, 5481, 26227, 26586, 86286, 24452, 26832, 29795, 46224, 84587, 63389, 46953, 90536, 12508, 38491, 97806, 11813, 39665, 53571, 63215, 78767, 8615, 67903, 16398, 53434, 38068, 9130, 69227)
Average QPS expected = 49317
Timestamp start: 1715091332930
Timestamp end: 1715092233480

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      366.7   225.0   148.8   204.4   218.2   326.8   393.5   433.5   464.9   504.1   557.6   637.7   811.3  2617.7  7349.6  78034.0    77998
read      362.6   256.1   148.8   208.3   223.2   330.6   389.1   424.6   451.9   485.6   531.7   604.4   770.3  2242.0 10555.5  97662.0    97625
read      383.2   281.1   148.8   201.4   213.9   341.2   442.3   490.4   519.9   550.0   585.7   633.3   748.5  3347.1 12222.1  23800.4    23781
read      365.6   217.6   148.8   203.1   215.9   325.2   392.1   433.5   468.0   511.4   571.4   652.3   808.1  1839.5  6204.8  66851.8    66723
read      394.8   463.6   148.8   200.8   213.6   332.3   430.7   489.8   528.8   569.2   613.4   670.6   846.1  6039.4 15586.3  31135.0    31016
read      521.6   670.9   148.8   207.9   223.6   349.9   463.6   564.4   658.6   834.1  1071.4  1354.7  1872.0  8568.0 30917.6  47345.8    47394
read      583.9   526.5   148.8   234.7   263.0   444.3   546.6   620.1   681.5   768.9  1070.1  1653.3  2093.2  4186.4 13069.0  95331.4    95335
read      354.9   394.1   173.5   229.8   252.0   331.2   359.6   373.9   386.0   398.4   417.0   448.8   577.6  7670.0 14606.2   5289.4     5252
read      376.2   235.1   148.8   204.2   217.7   332.0   401.6   445.9   482.2   529.3   589.1   671.6   900.7  2132.9  7926.2  65652.8    65908
read      386.1   324.0   160.7   204.9   218.8   369.9   445.2   478.0   498.9   522.2   548.2   590.0   700.7  3443.3 15376.2  16967.2    16889
read      389.7   338.9   148.8   201.3   214.3   331.3   412.7   471.7   518.5   568.9   623.6   689.6   943.9  3906.9  9566.6  42844.6    42912
read      374.7   326.0   148.8   211.6   227.1   338.6   397.2   433.4   462.7   498.3   545.6   624.4   806.5  2613.1 13467.5  99864.2    99898
read      389.0   370.9   160.7   199.5   212.4   335.7   443.0   496.3   529.2   562.8   599.4   648.8   779.6  4269.6 12784.9  26462.6    26385
read      383.3   263.7   148.8   202.3   215.2   345.3   449.4   496.2   524.9   553.7   587.0   633.6   739.1  1429.5 10981.0  22674.4    22616
read      388.4   334.1   148.8   203.8   217.2   336.4   410.7   462.0   505.0   557.4   618.1   691.2   903.6  2748.1 12874.5  50691.6    50605
read      367.3   201.5   148.8   208.1   222.7   331.4   394.1   431.9   462.4   500.4   550.1   631.7   825.2  1954.2  5068.0  90251.2    90283
read      393.7   478.9   148.8   201.7   214.1   336.8   444.1   496.8   529.4   563.4   601.2   651.2   800.2  5244.0 26460.7  26135.2    26273
read      378.6   212.9   160.7   202.5   215.5   331.5   404.5   457.6   502.0   555.8   615.1   685.2   844.5  1803.9  7978.5  48665.4    48521
read      387.7   268.3   148.8   200.7   213.8   333.0   428.4   491.2   534.0   577.8   623.2   680.9   819.9  2903.2  8465.9  33977.8    34058
read      374.8   317.3   148.8   205.7   219.6   331.7   399.3   440.7   473.1   515.7   572.5   653.4   837.8  2891.3 14894.6  75664.6    75648
read      385.9   322.2   148.8   203.4   216.3   358.9   444.0   482.6   506.5   532.8   563.2   607.3   744.7  3703.4 15408.1  19430.6    19482
read      388.4   315.4   160.7   208.3   222.9   376.6   443.5   473.6   493.5   514.5   540.8   581.1   684.9  4521.2 14156.5  14884.8    15054
read      387.4   430.2   148.8   206.3   220.4   335.1   404.3   447.1   479.4   521.1   578.3   665.6   924.9  5580.6 13782.6  75735.2    75754
