Random waveform, supplied seed
Total number of intervals = 129 (7434, 67201, 85927, 63953, 31595, 87879, 7287, 62295, 6561, 22532, 60653, 59076, 60154, 22964, 8172, 27652, 37594, 24367, 33771, 84944, 85666, 51918, 34406, 28664, 38289, 20658, 13840, 93419, 98284, 71313, 42089, 46458, 30755, 42889, 93552, 65694, 29574, 51355, 67361, 16287, 81508, 87619, 99068, 51267, 11822, 97494, 97350, 55460, 85984, 82043, 52873, 13911, 49984, 9274, 27187, 18735, 86505, 93039, 75999, 32324, 84255, 81759, 37291, 53818, 30297, 31569, 38927, 10652, 98119, 48176, 34929, 69735, 20753, 84642, 42333, 61587, 77998, 97625, 23781, 66723, 31016, 47394, 95335, 5252, 65908, 16889, 42912, 99898, 26385, 22616, 50605, 90283, 26273, 48521, 34058, 75648, 19482, 15054, 75754, 5187, 17656, 96343, 36665, 85269, 31525, 61798, 12253, 25710, 79937, 7271, 85861, 91467, 72217, 31080, 76878, 84584, 12492, 57106, 96245, 6791, 90728, 5151, 82969, 42635, 99337, 95192, 69200, 49459, 29055)
Average QPS expected = 52063
Timestamp start: 1715198313307
Timestamp end: 1715199213870

#type       avg     std     min      p5     p10     p50     p67     p75     p80     p85     p90     p95     p99    p999   p9999      QPS   target
read      363.9   306.4   148.8   200.5   213.2   335.0   414.7   452.3   475.5   498.0   524.9   563.0   681.4  2995.7 14794.9  20691.6    20753
read      347.9   265.9   148.8   200.6   213.6   315.3   372.0   404.9   431.7   465.6   509.6   579.5   717.1  2371.7 10530.5  84682.6    84642
read      355.5   257.0   148.8   198.2   211.5   312.4   378.9   428.9   470.3   512.1   555.6   613.1   718.4  1683.1  9951.1  42271.4    42333
read      355.5   277.3   148.8   199.2   212.4   319.6   377.9   415.4   447.7   490.0   541.1   610.2   735.3  2602.0  8938.9  61487.9    61587
read      346.7   204.6   148.8   199.5   212.4   314.9   372.4   406.3   434.0   469.4   516.2   585.4   719.9  1938.0  7871.6  77921.1    77998
read      341.3   247.0   148.8   202.8   215.7   313.8   366.2   396.4   420.2   450.0   490.0   550.2   681.5  2210.2  7462.8  97594.3    97625
read      363.3   363.9   148.8   199.4   212.0   320.2   410.8   455.9   483.0   508.5   537.2   577.2   680.4  2785.4 15265.3  23811.0    23781
read      350.3   212.0   148.8   199.8   212.7   316.9   374.2   410.3   440.6   481.2   532.0   601.4   726.4  1862.2  7189.8  66748.1    66723
read      357.7   233.6   148.8   197.7   210.6   311.9   396.4   452.0   486.2   518.5   552.4   599.2   706.9  2008.0  7880.6  31028.6    31016
read      353.1   192.2   148.8   198.1   211.2   314.9   376.9   422.3   461.5   505.2   552.6   614.1   722.4  1587.5  7462.6  47409.6    47394
read      349.5   359.7   148.8   201.7   215.1   317.5   371.8   403.0   428.1   459.2   499.8   564.5   701.5  2888.4 14138.2  95353.9    95335
read      357.6   523.7   160.7   220.9   240.5   315.5   340.7   355.4   366.2   379.0   399.7   445.5  1193.2  8801.6 20672.0   5253.6     5252
read      351.6   243.0   148.8   198.4   211.5   317.8   374.9   410.7   439.9   479.5   528.7   595.4   721.0  2754.8  7929.6  65584.9    65908
read      358.6   332.5   148.8   200.5   213.0   338.4   403.6   433.5   453.6   474.5   498.6   533.5   634.9  3529.3 14118.6  16925.9    16889
read      355.0   267.3   148.8   196.9   210.2   312.8   376.9   424.3   463.8   505.7   549.2   607.6   723.8  2255.4 10809.3  42871.3    42912
read      339.6   184.0   148.8   200.2   213.8   314.0   366.1   396.1   419.5   448.3   487.5   547.4   688.9  1738.7  7684.5  99695.4    99898
read      356.9   316.9   148.8   196.7   209.3   313.8   400.2   446.9   476.2   503.8   534.9   576.9   677.8  3205.3 11858.1  26366.0    26385
read      391.0   352.0   148.8   197.4   211.0   343.1   432.4   477.2   504.3   536.7   585.7   710.7   974.1  3791.0 12751.1  22658.1    22616
read      499.9   587.4   148.8   197.8   212.8   342.7   460.9   556.9   658.5   829.3  1027.2  1263.5  1784.3  8050.4 17257.7  50639.9    50605
read      345.5   219.8   148.8   198.8   212.2   315.8   371.6   403.4   428.7   460.2   501.8   568.4   717.6  2524.7  8197.0  90287.3    90283
read      353.5   232.9   148.8   195.4   208.4   313.2   400.0   446.8   476.2   503.8   534.5   576.3   673.4  2019.3 10124.0  26199.4    26273
read      355.3   313.9   148.8   196.6   210.0   317.0   377.1   418.2   453.9   496.6   544.0   607.3   735.6  2395.5 13232.8  48491.6    48521
read      355.1   259.0   148.8   195.8   208.9   312.8   388.2   438.8   475.1   510.1   547.3   596.6   706.4  1661.4 12147.3  34099.9    34058
read      351.1   232.6   148.8   197.1   210.5   318.9   378.5   413.8   441.2   476.5   523.6   593.0   751.4  2192.5  8650.5  75618.0    75648
read      357.1   311.7   148.8   198.5   211.0   330.8   405.2   440.8   463.7   486.6   509.4   545.0   641.0  2983.9 12605.1  19462.7    19482
read      359.1   326.8   148.8   201.2   213.8   341.4   399.3   426.6   444.6   464.0   487.3   517.5   613.2  4003.5 15143.3  15064.9    15054
read      350.5   277.6   148.8   197.9   211.0   317.2   375.1   409.8   436.8   472.9   520.2   590.4   743.4  2273.7 12040.9  75600.7    75754
read      359.8   704.3   160.7   219.7   239.0   312.7   337.8   351.3   362.3   373.2   394.4   436.7  1474.3 10615.1 36779.3   5209.7     5187
read      364.8   475.2   148.8   198.6   211.8   335.7   404.2   435.6   456.5   478.2   501.8   537.5   642.7  4378.0 19949.1  17657.3    17656
read      346.0   285.3   148.8   201.3   214.7   316.0   370.3   401.4   426.1   456.7   497.4   560.9   695.1  2435.5 11230.6  96287.1    96343
read      352.9   190.9   148.8   197.0   210.0   311.9   383.9   435.1   473.7   511.1   551.3   603.7   707.1  1496.0  7720.4  36629.0    36665
read      352.1   225.1   148.8   200.2   213.8   318.3   375.6   409.7   436.3   471.4   516.4   587.2   771.8  2544.3  6210.7  85363.9    85269
read      353.8   228.0   148.8   196.1   209.0   309.9   391.5   444.4   480.1   512.6   546.7   592.2   688.3  1676.6  9706.3  31484.4    31525
read      356.9   247.4   148.8   198.5   211.8   322.8   382.8   420.3   452.0   492.8   542.9   613.9   766.5  1824.9  8884.3  61710.7    61798
read      365.5   326.6   160.7   207.2   222.1   352.4   397.7   419.4   433.3   450.9   469.8   502.0   624.1  5321.0 12729.1  12264.9    12253
read      362.5   240.8   148.8   199.0   212.2   323.6   412.3   457.9   485.4   512.0   542.2   586.6   690.3  2525.7  9146.4  25641.4    25710
read      371.8   226.6   148.8   204.2   218.6   332.1   398.5   440.4   473.0   512.8   565.9   651.3   885.8  2274.8  7626.8  80068.9    79937
read      368.3   349.7   160.7   225.8   245.7   346.8   376.0   392.1   402.2   417.8   435.2   471.0   680.0  4532.4 13396.4   7242.4     7271
read      347.3   173.0   148.8   203.7   217.7   318.7   376.7   411.6   438.5   472.3   515.4   579.5   699.6  1134.1  7869.4  85679.4    85861
read      345.5   165.9   148.8   202.9   216.4   317.5   374.4   408.7   435.1   468.6   511.1   575.7   701.7  1332.5  5144.9  91263.4    91467
read      351.4   162.7   148.8   200.5   214.2   320.8   383.6   422.2   453.0   490.2   535.1   597.5   716.8  1116.3  5323.7  72326.0    72217
read      362.3   218.3   148.8   201.3   214.9   321.3   409.0   461.8   492.7   522.2   551.6   592.9   679.1  1348.1  9327.6  31011.3    31080
read      345.0   166.9   148.8   199.9   213.2   316.5   375.5   411.9   440.0   475.4   519.4   579.0   687.5  1324.6  5507.6  76598.7    76878
read      347.2   162.6   148.8   200.2   213.7   318.9   378.9   414.6   441.9   476.6   520.5   583.7   707.6  1265.3  4652.2  84722.3    84584
read      360.3   296.4   148.8   208.8   223.5   353.7   399.3   420.7   434.2   451.4   469.6   499.7   578.9  3186.2 13702.8  12450.1    12492
read      354.6   221.7   148.8   199.7   213.5   321.6   383.3   423.5   457.4   498.0   543.0   600.6   699.9  1383.8  8965.2  57150.3    57106
